[15:46:48,962  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:46:48,977  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:46:48,977  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:46:48,977  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:46:48,977  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:46:48,977  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:46:48,977  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:46:48,977  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:46:48,977  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:46:48,993  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:46:48,993  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:46:48,993  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:47:28,530  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:47:28,562  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:47:28,562  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:47:28,562  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:47:28,562  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:47:28,562  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:47:28,562  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:47:28,577  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:47:28,577  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:47:28,577  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:47:28,577  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:47:28,577  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:47:28,577  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:47:35,467  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:47:35,498  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:47:35,514  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:47:35,514  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:47:35,514  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:47:35,514  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:47:35,514  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:47:35,529  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:47:35,545  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:47:35,545  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:47:35,545  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:47:35,545  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:47:35,545  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:49:37,685  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:49:37,731  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:49:37,747  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:49:37,747  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:49:37,747  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:49:37,747  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:49:37,747  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:49:37,794  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:49:37,794  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:49:37,794  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:49:37,794  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:49:37,794  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:49:37,794  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:59:55,196  WARN StringTools:404] - Could not create an integer from the string not-an-integer
[15:59:55,258  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:59:55,274  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:59:55,274  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:59:55,274  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:59:55,274  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:59:55,274  WARN StringTools:382] - Could not create a double from the string 'not a double'
[15:59:55,367  WARN StringTools:404] - Could not create an integer from the string 0.5
[15:59:55,383  WARN StringTools:404] - Could not create an integer from the string not an integer
[15:59:55,383  WARN StringTools:404] - Could not create an integer from the string 5.0
[15:59:55,383  WARN StringTools:404] - Could not create an integer from the string not an integer
